file,old_tag,new_tags
obsidian-general-to-import/256283035018211779.md,quilted-throw,quilting|interiors
obsidian-general-to-import/256283035018211779.md,quilted-blanket,quilting
obsidian-general-to-import/256283035018211779.md,white-quilts,quilting
obsidian-general-to-import/256283035018211779.md,black-and-white-quilts,quilting
obsidian-general-to-import/256283035018211779.md,manta-crochet,knitting-crochet
obsidian-general-to-import/256283035018211779.md,design-textile,textile-art|design
obsidian-general-to-import/256283035018211779.md,white-quilt,quilting
obsidian-general-to-import/256283035018215030.md,bedding-decor,interiors
obsidian-general-to-import/256283035018215030.md,plaid-throw,interiors
obsidian-general-to-import/256283035018215030.md,striped-throw,interiors
obsidian-general-to-import/256283035018215030.md,palette-inspiration,colour
obsidian-general-to-import/256283035018215030.md,colour-combos,colour
obsidian-general-to-import/256283035018215030.md,color-story,colour
obsidian-general-to-import/256283035018236385.md,alphabet-soup,typography-lettering
obsidian-general-to-import/256283035018236385.md,the-letter-a,typography-lettering
obsidian-general-to-import/256283035018236385.md,needlework-embroidery,embroidery|lace-needlework
obsidian-general-to-import/256283035018236385.md,embroidery-monogram,embroidery
obsidian-general-to-import/256283035018236385.md,crewel-embroidery,embroidery
obsidian-general-to-import/256283035018236385.md,embroidered-monogram,embroidery
obsidian-general-to-import/256283035018251860.md,eleanor-pritchard,artists-makers|eleanor-pritchard
obsidian-general-to-import/256283035018251860.md,fabric-styling,fabric
obsidian-general-to-import/256283035018251860.md,blanket-bedding,interiors
obsidian-general-to-import/256283035018251860.md,grey-sofa,interiors
obsidian-general-to-import/256283035018251860.md,wool-blankets,wool
obsidian-general-to-import/256283035018251860.md,woven-blankets,wool
obsidian-general-to-import/256283035018251860.md,crochet-tapestry,knitting-crochet|weaving
obsidian-general-to-import/256283035018251861.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035018251861.md,motif-art-deco,pattern|art-deco
obsidian-general-to-import/256283035018251861.md,cabin-quilt,quilting|log-cabin
obsidian-general-to-import/256283035018251861.md,log-cabin-quilts,quilting|log-cabin
obsidian-general-to-import/256283035018251861.md,patchwork-pillow,quilting|interiors
obsidian-general-to-import/256283035018251861.md,log-cabin-quilt,quilting|log-cabin
obsidian-general-to-import/256283035018251861.md,motif-vintage,pattern|vintage
obsidian-general-to-import/256283035018251861.md,quilting-inspiration,quilting
obsidian-general-to-import/256283035018251861.md,modern-quilt,quilting|modern-quilting
obsidian-general-to-import/256283035018324775.md,california-style-decor,interiors
obsidian-general-to-import/256283035018324775.md,colorblock-pillow,interiors
obsidian-general-to-import/256283035018324775.md,patchwork-pillows,quilting|interiors
obsidian-general-to-import/256283035018324775.md,chic-throw-pillows,interiors
obsidian-general-to-import/256283035018324775.md,navy-blue-pillows,interiors
obsidian-general-to-import/256283035018324775.md,living-room-themes,interiors
obsidian-general-to-import/256283035018324777.md,kitchen-textiles,interiors|textile-art
obsidian-general-to-import/256283035018324777.md,fabric-stamping,printing-dyeing
obsidian-general-to-import/256283035018324777.md,print-designs-inspiration,printing-dyeing|design
obsidian-general-to-import/256283035018324777.md,fabric-printing,printing-dyeing|fabric
obsidian-general-to-import/256283035018324777.md,fabric-prints,fabric|printing-dyeing
obsidian-general-to-import/256283035018324777.md,linen-tea-towel,linen
obsidian-general-to-import/256283035018324777.md,Screenprinting,printing-dyeing
obsidian-general-to-import/256283035018324777.md,diy-couture,clothing-costume|sewing
obsidian-general-to-import/256283035018324777.md,linen-towels,linen
obsidian-general-to-import/256283035018340878.md,hst-quilts,quilting
obsidian-general-to-import/256283035018340878.md,learn-to-quilt,art-education|quilting
obsidian-general-to-import/256283035018340878.md,triangle-quilts,quilting
obsidian-general-to-import/256283035018340878.md,half-square-triangle-quilts,quilting
obsidian-general-to-import/256283035018340878.md,quilts-modern,quilting|modern-quilting
obsidian-general-to-import/256283035018340878.md,make-a-quilt,quilting
obsidian-general-to-import/256283035018340878.md,half-square-triangle,quilting
obsidian-general-to-import/256283035018340878.md,triangle-quilt,quilting
obsidian-general-to-import/256283035018340878.md,modern-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035018340900.md,black-white-quilt,quilting
obsidian-general-to-import/256283035018340900.md,hst-blocks,quilting
obsidian-general-to-import/256283035018340900.md,half-square-triangle-blocks,quilting
obsidian-general-to-import/256283035018340900.md,half-square-triangle-quilts-pattern,quilting
obsidian-general-to-import/256283035018340900.md,hst-quilts,quilting
obsidian-general-to-import/256283035018340900.md,quilting-101,art-education|quilting
obsidian-general-to-import/256283035018340900.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035018340900.md,barn-quilt-designs,quilting
obsidian-general-to-import/256283035018340900.md,quilt-block-ideas,quilting
obsidian-general-to-import/256283035018353509.md,pin-weaving,weaving
obsidian-general-to-import/256283035018353509.md,pin-loom,weaving
obsidian-general-to-import/256283035018353509.md,needle-weaving,weaving|embroidery
obsidian-general-to-import/256283035018353509.md,textile-techniques,textile-art
obsidian-general-to-import/256283035018353509.md,weaving-projects,weaving
obsidian-general-to-import/256283035018353509.md,bobbin-lace,lace-needlework
obsidian-general-to-import/256283035018353509.md,weaving-art,weaving|textile-art
obsidian-general-to-import/256283035018353509.md,loom-weaving,weaving
obsidian-general-to-import/256283035018353510.md,knit-chevron,knitting-crochet
obsidian-general-to-import/256283035018353510.md,things-to-knit,knitting-crochet
obsidian-general-to-import/256283035018353510.md,knit-blankets,knitting-crochet
obsidian-general-to-import/256283035018381102.md,blackwork-embroidery,embroidery|blackwork
obsidian-general-to-import/256283035018381102.md,linens-and-lace,linen|lace-needlework
obsidian-general-to-import/256283035018381102.md,black-work,embroidery|blackwork
obsidian-general-to-import/256283035018381102.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035018381102.md,historical-costume,clothing-costume|textile-history
obsidian-general-to-import/256283035018381102.md,embroidery-inspiration,embroidery
obsidian-general-to-import/256283035018381102.md,lace-embroidery,lace-needlework|embroidery
obsidian-general-to-import/256283035018381102.md,historical-clothing,clothing-costume|textile-history
obsidian-general-to-import/256283035018394688.md,quilt-backing-ideas,quilting
obsidian-general-to-import/256283035018394688.md,quilt-back-ideas,quilting
obsidian-general-to-import/256283035018394688.md,backing-a-quilt,quilting
obsidian-general-to-import/256283035018394688.md,making-a-quilt,quilting
obsidian-general-to-import/256283035018394688.md,quilt-backs,quilting
obsidian-general-to-import/256283035018394688.md,quilt-backing,quilting
obsidian-general-to-import/256283035018394688.md,block-quilts,quilting
obsidian-general-to-import/256283035018394688.md,quilt-patchwork,quilting
obsidian-general-to-import/256283035018394688.md,modern-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035018394690.md,contemporary-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035018394690.md,quilt-hanging,quilting|wall-art-installation
obsidian-general-to-import/256283035018394690.md,gees-bend,quilting|gees-bend
obsidian-general-to-import/256283035018394690.md,bed-threads,interiors
obsidian-general-to-import/256283035018394690.md,gees-bend-quilts,quilting|gees-bend
obsidian-general-to-import/256283035018394690.md,new-quilts,quilting
obsidian-general-to-import/256283035018394690.md,african-quilts,quilting
obsidian-general-to-import/256283035018394690.md,history-of-quilting,textile-history|quilting
obsidian-general-to-import/256283035018394693.md,flying-geese-block,quilting
obsidian-general-to-import/256283035018394693.md,denim-quilts,visible-mending|quilting
obsidian-general-to-import/256283035018394693.md,flying-geese-quilt,quilting
obsidian-general-to-import/256283035018394693.md,3d-quilts,quilting
obsidian-general-to-import/256283035018394693.md,triangle-quilts,quilting
obsidian-general-to-import/256283035018394693.md,quilts-patchwork,quilting
obsidian-general-to-import/256283035018394693.md,quilt-patchwork,quilting
obsidian-general-to-import/256283035018394693.md,modern-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035018451283.md,technicolor-fabrics,fabric
obsidian-general-to-import/256283035018451283.md,quilt-backs,quilting
obsidian-general-to-import/256283035018451283.md,black-and-white-quilts,quilting
obsidian-general-to-import/256283035018451283.md,striped-quilt,quilting|strip-piecing
obsidian-general-to-import/256283035018451283.md,striped-sheets,interiors|fabric
obsidian-general-to-import/256283035018451283.md,modern-quilting,quilting|modern-quilting
obsidian-general-to-import/256283035018451283.md,white-quilt,quilting
obsidian-general-to-import/256283035018451283.md,quilting-inspiration,quilting
obsidian-general-to-import/256283035018502022.md,handmade-softies,soft-toys-dolls
obsidian-general-to-import/256283035018502022.md,handmade-for-kids,soft-toys-dolls|craft
obsidian-general-to-import/256283035018502022.md,teddy-bear-crafts,soft-toys-dolls|craft
obsidian-general-to-import/256283035018502022.md,bear-crafts,craft|soft-toys-dolls
obsidian-general-to-import/256283035018502022.md,craft-things,craft
obsidian-general-to-import/256283035018540404.md,upcycling-fabric,visible-mending|fabric
obsidian-general-to-import/256283035018540404.md,tie-quilts,quilting
obsidian-general-to-import/256283035018540404.md,quilting-by-hand,quilting
obsidian-general-to-import/256283035018540404.md,patchwork-pillows,quilting|interiors
obsidian-general-to-import/256283035018540404.md,felted-sweater,soft-toys-dolls|visible-mending
obsidian-general-to-import/256283035018540404.md,sweater-inspiration,visible-mending
obsidian-general-to-import/256283035018540404.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035018540404.md,tie-quilt,quilting
obsidian-general-to-import/256283035018688162.md,pastels-palette,colour
obsidian-general-to-import/256283035018688162.md,sew-animals,soft-toys-dolls|sewing
obsidian-general-to-import/256283035018688162.md,sock-plush,soft-toys-dolls
obsidian-general-to-import/256283035018688162.md,simple-sewing-patterns,sewing
obsidian-general-to-import/256283035018688162.md,pastel-interior-design,interiors
obsidian-general-to-import/256283035018688162.md,diy-craft-paper,craft
obsidian-general-to-import/256283035018688162.md,maileg-dolls,soft-toys-dolls
obsidian-general-to-import/256283035018688162.md,maileg-mouse,soft-toys-dolls
obsidian-general-to-import/256283035018688162.md,pastel-interior,interiors
obsidian-general-to-import/256283035018696292.md,dog-felt-pattern,soft-toys-dolls
obsidian-general-to-import/256283035018696292.md,animal-hand-embroidery,embroidery
obsidian-general-to-import/256283035018696292.md,mending-ideas,visible-mending
obsidian-general-to-import/256283035018696292.md,felt-sewing-patterns,soft-toys-dolls|sewing
obsidian-general-to-import/256283035018696292.md,embroidery-contemporary,embroidery
obsidian-general-to-import/256283035018696292.md,dog-felt,soft-toys-dolls
obsidian-general-to-import/256283035018696292.md,mister-finch,soft-toys-dolls|artists-makers|mister-finch
obsidian-general-to-import/256283035018751312.md,embroidery-words-letters,typography-lettering|embroidery
obsidian-general-to-import/256283035018751312.md,embroidered-typography,embroidery|typography-lettering
obsidian-general-to-import/256283035018751312.md,letter-stitching,typography-lettering|embroidery
obsidian-general-to-import/256283035018751312.md,word-embroidery,embroidery|typography-lettering
obsidian-general-to-import/256283035018751312.md,embroidery-words,typography-lettering|embroidery
